"HolderAddress","Balance","PendingBalanceUpdate"
"0x1981a43a71a90a06c6f4aca7bad9a0bd8202dca1","593.00037","No"
"0xbc1c1748250c38b944b91317514bea03bd620b0f","592.5925185185185","No"
"0x04b89b452bb92400fe9f16223aff117fd0cf7c2a","592.232401","No"
"0x7f7a92866ef02260f9f9177fc959314aedb4b0ae","589.955585","No"
"0x278d858f05b94576c1e6f73285886876ff6ef8d2","589.449646423808320515","No"
"0xfaf3531354f07ac94b556d6192c9088b735aa41d","588.91609269","No"
"0xbcb2cca4abd976de6d7cb5e96679886786e40fd0","585.09982","No"
"0x44612c1f8881831d75b539c108050ee0d23e83fd","583.74936009378721703","No"
"0x6221a329003378e65fb475213d1e5f2a1109e211","575.029171988487675294","No"
"0x29158048987d1b1e968a87a5a73fadbe782043ae","574.46","No"
"0xbe60593dbb612e22103f232d9b42603f197c1fd9","572.034301","No"
"0x0ea49d206c87abc9335f2325da04b696f03a51b5","571.42423928","No"
"0x7b367fa1109f8dbd6ccd3ae08268bd74143ffc97","570.47560994","No"
"0xe3e38c5e31c8a12140804b6b615c5d01a24f8083","569.9908094","No"
"0x1214470444145fc8a8d5521661b12dabb30f6e1f","564.860036","No"
"0x7ca2cf792a197ef2a1ea9d26c7f77d9cc5a76406","564.4938458","No"
"0x1d60e88d42805e7018a2b37a0de587cf04eebfb0","561.88881","No"
"0xebb1e567329714022646902a3c270f35ed4d349f","559.969","No"
"0xec308708362a0215734ebcc3dd4d511f9d21c480","556","No"
"0x5a8841d905b9743228c10c0c9ec820fdea7f468b","555.44179","No"
"0xc90c80abb9850717cba877eaa71c83fa959848bb","552.15376743","No"
"0xd9c39ecbf553e03b3ca1e95d57a60d8695ee1fd9","551.172343223414832931","No"
"0x32c9665358e775ac91417d3f4b02fe56b5f2b656","550.74149","No"
"0x3dc56c7ca9265ca96fb63e67a3ed669fca17b9f6","549.92219","No"
"0x3c8f13a92956b00d7f29a913561bf1d07084084e","548.02060705","No"
"0x6928c22fec31983dc838733f2a4e13af37e71c12","547.577169740426746174","No"
"0x8c655eef896a898938b02ed79b4e5e5ba90a9cb7","545.04755316","No"
"0x5e05f3826e03eecb22b3731ae8346ed897cea1cf","542.489113772867801253","No"
"0xb15af94f0e913c01471a286d7492db7b8fa91d54","541.71695","No"
"0xc638c2fd0a5f27169cd5c8ac2db92d690ea28004","533.020604192187028626","No"
