"HolderAddress","Balance","PendingBalanceUpdate"
"0xc5ee7e61daebefda73f8b3ede3ce0af45a3319cc","4,045.904","No"
"0x1c89f170bdc0a7ebd2f521e5f516b2ede6c4ed24","4,028.65","No"
"0xa1273421ec835c609ef7fe6ceff023d43e4c9baf","4,028.170319559549387385","No"
"0x9fccac6c224f94a72967f00b7c437d89d69aa7ea","4,025.474020792359794933","No"
"0x92f4688e9a4b06a65b1843958af5215e1448f6f7","4,003.966185988576224137","No"
"0x3bf2f01ed095cdf8d0ff0d0107a77661ae06c4e9","4,001.7","No"
"0xc48380b0363ee9e2ec4999c41b001c6bef80c86b","4,001.41248","No"
"0xc17372b16745d7f1b8b24679427f21e8d589cca9","4,000.94","No"
"0x11e2463446ae4df20128044aae992f0d07d4a6ad","4,000.01116954","No"
"0x18d0fdf33718afe8bbb56f919dacfa82e4e40cba","4,000","No"
"0x0f0aa038a2de2e0e254a8d2f1c9396ed1c4fa0ab","3,987.797539","No"
"0x8c57a2288bd9d1a4e02114195678d8eaa215a7a1","3,978.181232200995133204","No"
"0x58888b7757b150aa0b0ea141afb3f6b63565cb2e","3,970","No"
